UPPER,1,MOLAR_UR7_LL7,1,MESIAL,1,0.4921242844612872,0.11064966383191764|0.10908806107408744|0.24006759783151474|-0.03565706656844674|0.37805441972389264|0.1977973241070342,14.01000165939331
UPPER,1,MOLAR_UR7_LL7,1,DISTAL,2,1.1071092108436935,0.06943375351925789|0.31535571670868334|-0.018126815441565167|0.3878187822487443|0.15769320231848194|0.0878253606463977,15.080980062484741
UPPER,1,MOLAR_UR7_LL7,1,BUCCAL_OR_LABIAL,3,1.1706655130455288,-0.07362870009726404|0.33496554651368315|0.1685872524123282|0.13697753003449148|0.20412322532504454|0.22897514581171657,14.115967988967896
UPPER,1,MOLAR_UR7_LL7,1,LINGUAL_OR_PALATAL,4,1.1486737748415063,0.3022569213276341|0.06779379206721084|0.0757790097999729|0.11653290958568223|0.3163222991076634|0.12131506811183641,14.291003227233887
UPPER,1,MOLAR_UR7_LL7,1,PIT,5,4.2408874775876,0.22814752033131808|0.3010501353221803|0.09344281484905606|0.0867162156673176|0.2578412452363722|0.03280206859375579,14.819000720977783
UPPER,1,MOLAR_UR7_LL7,1,CUSP_IN_MESIAL,12,0.9320723635082995,0.14293204389350495|0.07956602005522141|0.2972423676475148|0.2710931551138306|0.20676519108442223|0.002401222205505917,14.468006610870361
UPPER,1,MOLAR_UR7_LL7,1,CUSP_IN_DISTAL,13,0.3588870976916049,0.22362773644927103|0.23614169346547192|0.0993315617491271|0.2438522768982904|0.25598181859459884|-0.058935087156759214,14.042997121810913
UPPER,1,MOLAR_UR7_LL7,1,CUSP_OUT_MESIAL,9,0.4365817061004758,0.1103137355419632|0.2947289895360159|0.17566542833021753|0.13170041528962897|0.30412584779030394|-0.01653441648812952,14.297999382019043
UPPER,1,MOLAR_UR7_LL7,1,CUSP_OUT_DISTAL,11,0.5945098463457124,0.014651450027352773|0.17384290105648542|0.24037352044252897|0.30272707099347057|0.24828989664897297|0.020115160831189353,13.98096489906311
UPPER,1,MOLAR_UR6_LL6,2,MESIAL,1,0.3098012916680927,0.1758913980699987|0.15878666459442586|0.25739244973766134|0.07545439018061009|0.21620496108134446|0.11627013633595967,14.434004783630371
UPPER,1,MOLAR_UR6_LL6,2,DISTAL,2,1.0069564649770437,0.0865377280781669|0.18763588466646802|0.1172311812737481|0.22975493929521681|0.19838417142098558|0.1804560952654146,14.265998363494873
UPPER,1,MOLAR_UR6_LL6,2,BUCCAL_OR_LABIAL,3,1.8251801533612695,0.04709292495028741|0.1961219389598691|0.1995699621963835|0.164601713362755|0.2074578955654377|0.1851555649652673,14.534958124160767
UPPER,1,MOLAR_UR6_LL6,2,LINGUAL_OR_PALATAL,4,1.1026908546962215,0.2583330396713705|0.08605959199153645|0.25638713672864255|0.2943043382428326|0.0769183499687572|0.027997543396860832,14.394962310791016
UPPER,1,MOLAR_UR6_LL6,2,PIT,5,3.9744535218811174,0.12485355524400663|0.15420208489924925|0.27152983027460387|0.18237080445860313|0.49655289271551223|-0.22950916759197504,14.27900505065918
UPPER,1,MOLAR_UR6_LL6,2,CUSP_IN_MESIAL,12,0.4059388028908927,0.16668590511264345|0.15979808147023158|0.17511518129922996|0.168058689162698|0.2974937391326883|0.032848403822508795,14.993001461029053
UPPER,1,MOLAR_UR6_LL6,2,CUSP_IN_DISTAL,13,0.5144648309938805,-0.001731311560284915|0.041800294832466514|0.22353338553817395|0.41432367722641394|0.4244739430385991|-0.10239998907536862,14.659995794296265
UPPER,1,MOLAR_UR6_LL6,2,CUSP_OUT_MESIAL,9,0.22175994346832514,0.28924166873200347|0.32656674123517576|0.14995244464961058|0.08745253335571858|0.2719744705020425|-0.12518785847455097,14.497960090637207
UPPER,1,MOLAR_UR6_LL6,2,CUSP_OUT_DISTAL,11,0.6032370905850768,0.06151888708507477|0.21796958124582957|0.06887169489342053|0.0872632562449489|0.44288009146736584|0.12149648906336029,14.253000497817993
UPPER,1,PREMOLAR_UR5_LL5,3,MESIAL,1,0.5080299238963023,0.15004341030487967|0.11577227222709095|0.2843555379980913|-0.0895618566477014|0.3378022610642324|0.201588375053407,14.132999897003174
UPPER,1,PREMOLAR_UR5_LL5,3,DISTAL,2,0.7076723245370605,0.058204285278095416|0.155765269278851|0.1630292743492692|0.3273369024683263|0.1706381004990586|0.12502616812639952,13.981961965560913
UPPER,1,PREMOLAR_UR5_LL5,3,BUCCAL_OR_LABIAL,3,0.5026011217289841,0.0865234655740851|0.15498931171111624|0.17882524509197528|0.14784950381811982|0.22180540116249728|0.21000707264220636,13.467008352279663
UPPER,1,PREMOLAR_UR5_LL5,3,LINGUAL_OR_PALATAL,4,0.11161876164982701,0.2347719182159816|0.18769878095169618|0.05014207042507258|0.06350346849650874|0.24060291310386392|0.2232808488068769,13.197998046875
UPPER,1,PREMOLAR_UR5_LL5,3,PIT,5,3.363644372046642,0.287994907594035|0.1342819131225916|0.25413203019638286|0.022377529166555762|0.237100986632126|0.06411263328830884,13.198962926864624
UPPER,1,PREMOLAR_UR5_LL5,3,CUSP_IN,8,0.24211099186239543,0.2960466091711766|0.2334706718415311|0.051190615827831354|0.056801083726603155|0.368863099063077|-0.006372079630219072,13.382043600082397
UPPER,1,PREMOLAR_UR5_LL5,3,CUSP_OUT,7,0.2534445520137992,0.1316928798433095|0.15316999840725765|0.10953020033875739|0.11019149152003599|0.3184269222465446|0.176988507644095,13.32496190071106
UPPER,1,PREMOLAR_UR4_LL4,4,MESIAL,1,0.32753655211504046,0.2031471093157123|0.18790231817658842|0.22376128334776338|0.0696001029085151|0.18434561617185302|0.13124357007956783,13.469000577926636
UPPER,1,PREMOLAR_UR4_LL4,4,DISTAL,2,0.649074875259475,0.022321337881753587|0.20334890218561888|0.07038800882890393|0.3245497535082994|0.28067648353338054|0.09871551406204371,13.295954704284668
UPPER,1,PREMOLAR_UR4_LL4,4,BUCCAL_OR_LABIAL,3,0.7287776719788237,0.11532036792158586|0.3015369087188406|0.24193505798013912|0.16706959331093327|0.09998926225499115|0.07414880981351006,13.255003213882446
UPPER,1,PREMOLAR_UR4_LL4,4,LINGUAL_OR_PALATAL,4,0.6692536783608866,0.317617210401816|0.1107051800857049|0.05963876236162389|0.14073940683280511|0.2037873595317783|0.16751208078627175,13.131011247634888
UPPER,1,PREMOLAR_UR4_LL4,4,PIT,5,3.2637947184938296,0.33330935312894316|0.2983776169073985|0.10444375535618074|0.16535352095329353|0.21090207021995855|-0.11238631656577454,13.1759614944458
UPPER,1,PREMOLAR_UR4_LL4,4,CUSP_IN,8,0.2845133971000283,0.15579877824795285|0.11170482452700897|0.2806908606360637|0.27294647832010294|0.15868895419370652|0.020170104075165105,13.17799687385559
UPPER,1,PREMOLAR_UR4_LL4,4,CUSP_OUT,7,0.7476344040960303,0.1137016764447846|0.1676564208088848|0.18669917681961182|0.17441004443423633|0.29686572285191726|0.0606669586405654,13.37794804573059
UPPER,1,CANINE_UR3_LL3,5,MESIAL,1,0.42940195914189,0.24605089419962597|0.07618938078731292|0.29666720655235634|0.13628965097951928|0.16302884442545645|0.08177402305572914,12.76999568939209
UPPER,1,CANINE_UR3_LL3,5,DISTAL,2,0.4918544157942982,0.018767680621957616|0.37297818595901117|-0.042342721738844895|0.2657944622213673|0.36386203040157533|0.020940362534933414,12.657041788101196
UPPER,1,CANINE_UR3_LL3,5,BUCCAL_OR_LABIAL,3,0.8840301818473377,0.17238016786709576|0.36704370340371306|0.31719917809417875|0.20527235964527216|-0.009178773127415586|-0.052716635882844,12.924015045166016
UPPER,1,CANINE_UR3_LL3,5,LINGUAL_OR_PALATAL,4,1.4177692002971105,0.22831189323495008|0.1040638504710623|0.02349033345109205|0.11233937157660452|0.3208104385612076|0.21098411270508347,12.790001392364502
UPPER,1,CANINE_UR3_LL3,5,CUSP,6,0.33199085798830247,-0.01683236968021746|0.14716192242015647|0.3601791999201835|0.043149334531969584|0.3433336461238012|0.12300826668410673,13.088974237442017
UPPER,1,INCISOR_UR2_LL2,6,MESIAL,1,0.585425861017427,0.47693716920356544|0.05316306965818465|0.18767435496694118|0.03643669248998418|0.1834286549176606|0.06236005876366404,12.727001667022705
UPPER,1,INCISOR_UR2_LL2,6,DISTAL,2,0.6567327959379182,0.13563715980918478|0.3470634170642603|0.08561916634512687|0.1203720226900773|0.18174293457428625|0.12956529951706444,12.686998128890991
UPPER,1,INCISOR_UR2_LL2,6,BUCCAL_OR_LABIAL,3,1.4338409804012118,0.091505040783306|0.18165303360897944|0.401063849065952|0.007704435206931446|0.1438077026730519|0.1742659386617791,12.931958675384521
UPPER,1,INCISOR_UR2_LL2,6,LINGUAL_OR_PALATAL,4,2.051981717512138,0.17416024336382366|0.1748141088367133|0.10342731951020658|0.22684212596204603|0.19638908189061094|0.12436712043659946,13.030960321426392
UPPER,1,INCISOR_UR2_LL2,6,CUSP,6,0.47854372090990693,0.12284673285206696|0.17853662124644454|0.28501491113039823|0.17438085310791482|0.17530893085743596|0.06391195080573954,12.58403491973877
UPPER,1,INCISOR_UR1_LL1,7,MESIAL,1,0.4026531596530001,0.5935586015034738|-0.06513868251158883|0.08390904722434658|0.09775011262725049|0.2032649712166242|0.08665594993989374,14.860999822616577
UPPER,1,INCISOR_UR1_LL1,7,DISTAL,2,0.4257680007164486,-0.03774392283273557|0.25302618771905394|0.16730517482763135|0.21249441976538355|0.24880206130559457|0.1561160792150721,13.138964653015137
UPPER,1,INCISOR_UR1_LL1,7,BUCCAL_OR_LABIAL,3,2.3720370013859418,0.039509973757164626|0.036826943888302544|0.4740908930670738|0.03222604393738328|0.17956499221388353|0.2377811531361923,13.223963260650635
UPPER,1,INCISOR_UR1_LL1,7,LINGUAL_OR_PALATAL,4,2.8930966581470714,0.14227242086177347|0.3783304173308112|0.05220503796348978|0.37222868988224433|0.04922751068111918|0.00573592328056195,13.095000982284546
UPPER,1,INCISOR_UR1_LL1,7,CUSP,6,0.9684883374545284,-0.09522608188806406|-0.10879830311870338|0.5881561849435517|0.026824831111944825|0.757003795145388|-0.1679604261941169,12.958998918533325
UPPER,1,INCISOR_UL1_LR1,8,MESIAL,1,0.29417465805229187,0.07486873085199533|0.5901804732577896|0.030246195174971555|-0.10081616330383042|0.2646192199535839|0.1409015440654902,12.981961727142334
UPPER,1,INCISOR_UL1_LR1,8,DISTAL,2,0.6072758052537045,0.4309935447949008|0.09194617039623289|0.12041028104451401|0.1555225843271399|0.12077440667716013|0.0803530127600522,13.170037746429443
UPPER,1,INCISOR_UL1_LR1,8,BUCCAL_OR_LABIAL,3,1.9937234665449666,0.14347043382305205|0.07894032243241463|0.30884050388285206|0.046657890705319796|0.2071184715318132|0.2149723776245484,13.085000038146973
UPPER,1,INCISOR_UL1_LR1,8,LINGUAL_OR_PALATAL,4,2.7190423120753207,0.24521637549420153|0.3447746435018723|-0.09950460208451224|0.05826915774998985|0.14696226569689946|0.30428215964154914,13.138001680374146
UPPER,1,INCISOR_UL1_LR1,8,CUSP,6,0.39397756371787107,0.24169809026458985|0.20427441146638298|0.25196488823756613|0.04911384553261831|0.29465645100927246|-0.041707686510429796,13.122000455856323
UPPER,1,INCISOR_UL2_LR2,9,MESIAL,1,0.20209756152321987,0.07261418496851166|0.28328129242600064|0.18329500595588383|0.09100078165817975|0.25715212396884196|0.11265661102258218,12.798964977264404
UPPER,1,INCISOR_UL2_LR2,9,DISTAL,2,0.8523105898872503,0.1631448365254847|0.043896406991746476|0.09535069241964132|0.09720168033526384|0.3088436047581523|0.2915627789697112,12.760998249053955
UPPER,1,INCISOR_UL2_LR2,9,BUCCAL_OR_LABIAL,3,1.4627014545381984,0.1849429350024448|0.033780807126309854|0.345765173171568|0.08486282625977211|0.16292068373307442|0.18772757470683066,12.708979606628418
UPPER,1,INCISOR_UL2_LR2,9,LINGUAL_OR_PALATAL,4,2.7417380120126995,0.18588080183318567|0.20822779760197654|0.2143410095271491|0.2839668414485405|0.07161585884831594|0.03596769074083226,12.862965106964111
UPPER,1,INCISOR_UL2_LR2,9,CUSP,6,1.0068464895167015,0.2381587889057561|0.08320751536342227|0.4513706932297176|0.1767636962904538|0.12212744494321902|-0.07162813873256882,12.835029125213623
UPPER,1,CANINE_UL3_LR3,10,MESIAL,1,0.4884501404565018,-0.006232887144718238|0.3106192182052627|0.29426201236002625|-0.08127091917992069|0.36879520947082084|0.11382736628852902,12.96700143814087
UPPER,1,CANINE_UL3_LR3,10,DISTAL,2,0.5409338460455314,0.28055385790645976|0.12759138797820835|0.07088424256055376|0.19925505269151336|0.22701563081180312|0.0946998280514617,12.966015100479126
UPPER,1,CANINE_UL3_LR3,10,BUCCAL_OR_LABIAL,3,1.1883949689536746,0.28015551370862496|0.06407328197274632|0.19598855645054275|0.0667703131142711|0.2099137145359699|0.18309862021784498,12.766004085540771
UPPER,1,CANINE_UL3_LR3,10,LINGUAL_OR_PALATAL,4,1.3639136415402846,0.0013480048147582245|0.45367669245470293|0.002174483653685666|0.18630891133452307|0.37640044208172724|-0.019908534339397096,14.064005374908447
UPPER,1,CANINE_UL3_LR3,10,CUSP,6,0.3590820579522224,0.2214972176610287|0.19274648373296802|0.13737143614771932|0.07504686376444666|0.24391466839031287|0.1294233303035244,12.814039707183838
UPPER,1,PREMOLAR_UL4_LR4,11,MESIAL,1,0.42458076409005474,0.05079883366222766|0.13743717172077027|0.47897755638374|-0.04993052715366854|0.2776276129512009|0.10508935243572975,13.246981620788574
UPPER,1,PREMOLAR_UL4_LR4,11,DISTAL,2,0.42662863021755376,0.2220634504146487|0.09607805281856531|0.07825705038966815|0.2340814465419566|0.2099750734967834|0.1595449263383779,13.229005575180054
UPPER,1,PREMOLAR_UL4_LR4,11,BUCCAL_OR_LABIAL,3,0.18239463742648038,0.4292595798985575|-0.008965144828347234|0.27549352254885184|0.057340728745985066|0.1458792593019048|0.10099205433304805,13.132018327713013
UPPER,1,PREMOLAR_UL4_LR4,11,LINGUAL_OR_PALATAL,4,0.6757624250359338,0.026839951685451707|0.303490728363219|0.04729956358516273|0.15796810314681284|0.26154702920843714|0.20285462401091667,13.281983613967896
UPPER,1,PREMOLAR_UL4_LR4,11,PIT,5,3.1477619073452776,0.2062457445587197|0.2469616634713852|0.18521372990343712|0.15743014560382793|0.20311411237651164|0.0010346040861183708,13.276966333389282
UPPER,1,PREMOLAR_UL4_LR4,11,CUSP_IN,8,0.3254803479897093,0.20185603256151494|0.23378379803490051|0.02671417994550958|0.025874881718046458|0.34332217976118673|0.16844892797884173,13.220002889633179
UPPER,1,PREMOLAR_UL4_LR4,11,CUSP_OUT,7,0.27788430539650844,0.23796704126792656|0.11883783230249698|0.18537776642537518|0.08466021530544536|0.32870298180132496|0.04445416289743102,13.108965635299683
UPPER,1,PREMOLAR_UL5_LR5,12,MESIAL,1,0.4396333545958303,0.10314156158547923|0.08019149856476826|0.2748495610679238|0.08667296561750387|0.2562462850441127|0.1988981281202122,13.399997472763062
UPPER,1,PREMOLAR_UL5_LR5,12,DISTAL,2,0.46211946969223344,0.28685417535443575|0.22048101139879928|0.11599850537473573|0.23603697433317936|0.08553209405346701|0.055097239485382914,13.267964601516724
UPPER,1,PREMOLAR_UL5_LR5,12,BUCCAL_OR_LABIAL,3,0.9576383723096015,0.26313364338694395|-0.07148969862917065|0.18926343421514377|0.14655748451357856|0.2587870851560315|0.2137480513574729,13.251992225646973
UPPER,1,PREMOLAR_UL5_LR5,12,LINGUAL_OR_PALATAL,4,0.6350222576928062,-0.026053456863545845|0.1980128068850556|0.2075239644439275|0.31363184774087993|0.1888370250005606|0.11804781279312211,13.413966417312622
UPPER,1,PREMOLAR_UL5_LR5,12,PIT,5,3.2626666459291664,0.2464409626013359|0.26079067706727327|0.08560386763703884|0.14406287869645198|0.19502101045559084|0.0680806035423092,13.36096477508545
UPPER,1,PREMOLAR_UL5_LR5,12,CUSP_IN,8,0.3255148119699525,0.147340477294327|0.18022248152617396|0.012225868875481764|0.04915444089993968|0.4283327338522555|0.182723997551822,13.229000329971313
UPPER,1,PREMOLAR_UL5_LR5,12,CUSP_OUT,7,0.2596663080380273,0.16130175121832968|0.08306839738792252|0.18036637173404152|0.159603455098455|0.3459639345311021|0.06969609003014923,13.182032346725464
UPPER,1,MOLAR_UL6_LR6,13,MESIAL,1,0.35176451760337996,0.16586512384372445|0.18837431689492123|0.2707078186353614|0.05704980666388259|0.16982901927583696|0.14817391468627336,14.469998836517334
UPPER,1,MOLAR_UL6_LR6,13,DISTAL,2,1.1132175525689811,0.17178452908164613|0.0150833581825387|0.0652719449653661|0.24056224612254815|0.2731864312363041|0.23411149041159685,14.463030338287354
UPPER,1,MOLAR_UL6_LR6,13,BUCCAL_OR_LABIAL,3,1.5725994312024514,0.31562563634746954|0.12940436119663673|0.2733626151210813|0.24620634796593965|0.029971829883888332|0.005429209484984582,15.15596604347229
UPPER,1,MOLAR_UL6_LR6,13,LINGUAL_OR_PALATAL,4,1.8032214164968325,0.04306657373204824|0.45603418185959516|0.03294130639184671|0.07716995710501948|0.2744096697048614|0.11637831120662886,15.236964225769043
UPPER,1,MOLAR_UL6_LR6,13,PIT,5,3.9426743739642607,0.24054936427718712|0.2187892123833284|0.15765060345836973|0.14592489589777993|0.2570563337768386|-0.01997040979350391,14.517000436782837
